"","GEO.id","GEO.id2","GEO.display.label","Total_Pop","Male","Female","Age_0_14","Age_15_24","Age_25_64","Age_65_older","White_NonHisp","Black_NonHisp","Asian","Hisp","OtherRace","Median_Income_and_Benefits","Pct_Fam_Below_PovLine","Unemp_Rate"
"1150","1400000US17031827000",17031827000,"Census Tract 8270, Cook County, Illinois",3657,1475,2182,807,694,1848,308,28,3573,4,15,37,"25517","32.5","15.8"
"1151","1400000US17031827100",17031827100,"Census Tract 8271, Cook County, Illinois",2706,1082,1624,592,485,1392,237,45,2225,150,76,210,"28941","21.5","17.3"
"1152","1400000US17031827200",17031827200,"Census Tract 8272, Cook County, Illinois",4043,1950,2093,943,629,1883,588,311,2844,3,814,71,"32772","27.6","15.6"
"1153","1400000US17031827300",17031827300,"Census Tract 8273, Cook County, Illinois",3361,1607,1754,1239,354,1485,283,238,2689,144,267,23,"30571","27.5","15.5"
"1154","1400000US17031827400",17031827400,"Census Tract 8274, Cook County, Illinois",4258,1846,2412,1068,535,1989,666,161,3609,0,486,2,"28520","29.2","10.1"
"1155","1400000US17031827500",17031827500,"Census Tract 8275, Cook County, Illinois",5662,2573,3089,1769,883,2598,412,341,3136,0,2003,182,"41771","24.5","13.7"
"1156","1400000US17031827600",17031827600,"Census Tract 8276, Cook County, Illinois",3577,1745,1832,799,655,1671,452,0,3448,0,0,129,"33934","35.4","12.5"
"1157","1400000US17031827700",17031827700,"Census Tract 8277, Cook County, Illinois",2917,1293,1624,703,404,1497,313,462,2240,25,147,43,"45649","20.2","18.7"
"1158","1400000US17031827801",17031827801,"Census Tract 8278.01, Cook County, Illinois",5048,2283,2765,931,896,2200,1021,1578,3115,33,277,45,"53004","8.8","12.9"
"1159","1400000US17031827802",17031827802,"Census Tract 8278.02, Cook County, Illinois",3225,1621,1604,719,392,1689,425,405,2623,14,105,78,"65106","7.2","11.6"
"1160","1400000US17031827804",17031827804,"Census Tract 8278.04, Cook County, Illinois",2802,1221,1581,519,389,1396,498,544,2171,49,38,0,"63634","6.6","8.3"
"1161","1400000US17031827805",17031827805,"Census Tract 8278.05, Cook County, Illinois",3014,1410,1604,505,387,1683,439,611,2350,0,53,0,"58981","4.3","9.9"
"1162","1400000US17031827901",17031827901,"Census Tract 8279.01, Cook County, Illinois",2362,1087,1275,329,266,1202,565,258,2017,55,32,0,"81081","0.0","4.9"
"1163","1400000US17031827902",17031827902,"Census Tract 8279.02, Cook County, Illinois",4278,2123,2155,690,522,2537,529,1821,1964,48,445,0,"50667","7.8","12.3"
"1164","1400000US17031828000",17031828000,"Census Tract 8280, Cook County, Illinois",4884,2100,2784,961,604,2592,727,2836,926,0,1092,30,"50166","7.5","6.1"
"1165","1400000US17031828100",17031828100,"Census Tract 8281, Cook County, Illinois",4774,2202,2572,883,257,2858,776,3759,565,51,291,108,"62607","3.6","4.5"
"1166","1400000US17031828201",17031828201,"Census Tract 8282.01, Cook County, Illinois",4912,2353,2559,1159,751,2454,548,2600,1771,53,466,22,"40150","15.8","7.1"
"1167","1400000US17031828202",17031828202,"Census Tract 8282.02, Cook County, Illinois",4393,1968,2425,739,717,2363,574,2264,1590,0,452,87,"48551","9.5","5.0"
"1168","1400000US17031828300",17031828300,"Census Tract 8283, Cook County, Illinois",3423,1573,1850,546,385,1818,674,2173,730,16,439,65,"51159","7.4","6.2"
"1169","1400000US17031828401",17031828401,"Census Tract 8284.01, Cook County, Illinois",3823,1856,1967,699,551,2178,395,2605,897,28,242,51,"64625","5.3","8.6"
"1170","1400000US17031828402",17031828402,"Census Tract 8284.02, Cook County, Illinois",4020,1820,2200,541,617,2099,763,2032,1532,41,390,25,"43510","4.4","8.0"
"1171","1400000US17031828503",17031828503,"Census Tract 8285.03, Cook County, Illinois",4336,2137,2199,1053,912,2005,366,1154,2769,0,338,75,"52788","13.5","14.5"
"1172","1400000US17031828504",17031828504,"Census Tract 8285.04, Cook County, Illinois",6135,2903,3232,1908,810,2951,466,1633,3614,29,595,264,"53043","20.0","8.1"
"1173","1400000US17031828505",17031828505,"Census Tract 8285.05, Cook County, Illinois",6376,3213,3163,1280,777,3433,886,3123,2325,53,826,49,"71431","2.9","7.3"
"1174","1400000US17031828506",17031828506,"Census Tract 8285.06, Cook County, Illinois",9036,3767,5269,2193,1338,4567,938,2870,4734,14,1345,73,"43404","20.9","12.1"
"1175","1400000US17031828601",17031828601,"Census Tract 8286.01, Cook County, Illinois",4076,1808,2268,686,632,2256,502,3069,434,44,425,104,"81823","5.9","8.5"
"1176","1400000US17031828602",17031828602,"Census Tract 8286.02, Cook County, Illinois",4647,2302,2345,1064,624,2332,627,2293,1891,16,320,127,"92917","1.6","5.4"
"1177","1400000US17031828701",17031828701,"Census Tract 8287.01, Cook County, Illinois",3703,1787,1916,577,577,2047,502,1298,1992,0,280,133,"57436","9.1","11.2"
"1178","1400000US17031828702",17031828702,"Census Tract 8287.02, Cook County, Illinois",4949,2471,2478,962,763,2658,566,790,3824,0,281,54,"57264","9.4","10.8"
"1179","1400000US17031828801",17031828801,"Census Tract 8288.01, Cook County, Illinois",5028,2443,2585,1107,648,2463,810,2455,1673,55,676,169,"87708","4.1","5.0"
"1180","1400000US17031828802",17031828802,"Census Tract 8288.02, Cook County, Illinois",3148,1734,1414,613,498,1517,520,1712,629,0,667,140,"66587","7.2","11.1"
"1181","1400000US17031828900",17031828900,"Census Tract 8289, Cook County, Illinois",3999,1907,2092,968,795,1945,291,506,1549,0,1769,175,"39769","20.3","10.1"
"1182","1400000US17031829000",17031829000,"Census Tract 8290, Cook County, Illinois",1767,742,1025,620,290,687,170,0,1574,0,187,6,"20000","64.7","16.7"
"1183","1400000US17031829100",17031829100,"Census Tract 8291, Cook County, Illinois",3777,2121,1656,1118,612,1612,435,499,518,0,2748,12,"31667","35.3","5.7"
"1184","1400000US17031829200",17031829200,"Census Tract 8292, Cook County, Illinois",6054,3005,3049,1363,1018,3159,514,1550,1766,31,2652,55,"44960","12.5","10.4"
"1185","1400000US17031829301",17031829301,"Census Tract 8293.01, Cook County, Illinois",3910,1783,2127,829,446,1969,666,1615,1504,10,751,30,"61131","12.7","5.7"
"1186","1400000US17031829302",17031829302,"Census Tract 8293.02, Cook County, Illinois",3604,1808,1796,1107,505,1624,368,350,2336,4,803,111,"28243","31.4","11.4"
"1187","1400000US17031829401",17031829401,"Census Tract 8294.01, Cook County, Illinois",1618,663,955,455,432,493,238,0,1495,0,103,20,"21415","49.6","16.1"
"1188","1400000US17031829402",17031829402,"Census Tract 8294.02, Cook County, Illinois",3346,1559,1787,646,408,1847,445,1154,1887,85,145,75,"40929","12.2","9.2"
"1189","1400000US17031829500",17031829500,"Census Tract 8295, Cook County, Illinois",4103,2077,2026,979,400,2182,542,1927,653,0,1475,48,"38854","13.6","10.0"
"1190","1400000US17031829600",17031829600,"Census Tract 8296, Cook County, Illinois",2852,1401,1451,711,234,1542,365,1779,153,61,698,161,"48846","6.0","6.1"
"1191","1400000US17031829700",17031829700,"Census Tract 8297, Cook County, Illinois",4240,1985,2255,1048,723,1910,559,994,3048,0,119,79,"34855","26.8","14.6"
"1192","1400000US17031829800",17031829800,"Census Tract 8298, Cook County, Illinois",6363,2873,3490,1272,831,3193,1067,3208,2622,194,60,279,"92143","1.4","5.1"
"1193","1400000US17031829901",17031829901,"Census Tract 8299.01, Cook County, Illinois",8963,4038,4925,1565,895,5072,1431,2307,5708,209,356,383,"70919","3.7","4.4"
"1194","1400000US17031829902",17031829902,"Census Tract 8299.02, Cook County, Illinois",6650,2878,3772,1258,974,3499,919,1353,5034,80,48,135,"81426","1.9","6.0"
"1195","1400000US17031830001",17031830001,"Census Tract 8300.01, Cook County, Illinois",1863,803,1060,58,45,956,804,1743,34,40,25,21,"35431","8.3","4.4"
"1196","1400000US17031830003",17031830003,"Census Tract 8300.03, Cook County, Illinois",8032,3693,4339,2057,982,4340,653,433,7469,0,62,68,"67327","6.4","9.9"
"1197","1400000US17031830004",17031830004,"Census Tract 8300.04, Cook County, Illinois",6453,3066,3387,1004,990,3542,917,954,5277,95,127,0,"79261","3.3","6.0"
"1198","1400000US17031830005",17031830005,"Census Tract 8300.05, Cook County, Illinois",3937,1748,2189,560,324,1938,1115,1087,2556,191,13,90,"81102","4.1","5.3"
"1199","1400000US17031830006",17031830006,"Census Tract 8300.06, Cook County, Illinois",2632,1305,1327,657,278,1301,396,896,1618,0,79,39,"50634","5.6","8.5"
"1200","1400000US17031830007",17031830007,"Census Tract 8300.07, Cook County, Illinois",4241,1935,2306,922,414,2516,389,947,2804,83,329,78,"49342","17.5","13.7"
"1201","1400000US17031830008",17031830008,"Census Tract 8300.08, Cook County, Illinois",4762,2098,2664,1016,587,2841,318,381,4109,66,91,115,"75042","3.9","8.8"
"1202","1400000US17031830100",17031830100,"Census Tract 8301, Cook County, Illinois",3626,1571,2055,761,673,1829,363,660,2358,111,238,259,"70156","15.1","7.6"
"1203","1400000US17031830201",17031830201,"Census Tract 8302.01, Cook County, Illinois",5474,2217,3257,942,603,3307,622,1209,3560,203,397,105,"58438","2.2","8.5"
"1204","1400000US17031830202",17031830202,"Census Tract 8302.02, Cook County, Illinois",3619,1843,1776,826,375,2065,353,1213,2092,203,59,52,"67900","11.9","5.5"
"1205","1400000US17031830300",17031830300,"Census Tract 8303, Cook County, Illinois",4158,1869,2289,684,449,2348,677,1232,2730,0,182,14,"35729","11.1","8.7"
"1206","1400000US17031830400",17031830400,"Census Tract 8304, Cook County, Illinois",4549,2280,2269,943,443,2717,446,1835,2115,0,413,186,"48889","9.5","11.6"
"1207","1400000US17031830500",17031830500,"Census Tract 8305, Cook County, Illinois",4658,2427,2231,1092,1225,2012,329,275,86,0,4297,0,"50373","20.7","9.0"
"1208","1400000US17031830600",17031830600,"Census Tract 8306, Cook County, Illinois",5316,2754,2562,1113,988,3055,160,1803,587,243,2291,392,"45211","17.3","3.6"
"1209","1400000US17031830700",17031830700,"Census Tract 8307, Cook County, Illinois",3107,1862,1245,211,319,2411,166,1403,913,160,413,218,"42600","12.8","11.5"
"1210","1400000US17031830800",17031830800,"Census Tract 8308, Cook County, Illinois",2230,881,1349,200,171,1796,63,1656,75,241,189,69,"52899","0.0","3.1"
"1211","1400000US17031830900",17031830900,"Census Tract 8309, Cook County, Illinois",2570,1271,1299,439,183,1730,218,1390,26,85,1011,58,"63482","5.9","5.0"
"1212","1400000US17031831000",17031831000,"Census Tract 8310, Cook County, Illinois",2348,1197,1151,310,112,1867,59,1781,37,268,154,108,"113983","0.0","5.0"
"1213","1400000US17031831100",17031831100,"Census Tract 8311, Cook County, Illinois",7082,3849,3233,1649,933,3834,666,2133,41,388,4202,318,"49326","10.9","4.5"
"1214","1400000US17031831200",17031831200,"Census Tract 8312, Cook County, Illinois",4980,2610,2370,1318,737,2660,265,361,286,0,4322,11,"35208","25.6","10.4"
"1215","1400000US17031831300",17031831300,"Census Tract 8313, Cook County, Illinois",1372,720,652,413,177,555,227,64,617,67,605,19,"41054","21.6","8.7"
"1216","1400000US17031831400",17031831400,"Census Tract 8314, Cook County, Illinois",2756,1421,1335,522,296,1582,356,376,1882,89,380,29,"22100","39.5","5.0"
"1217","1400000US17031831500",17031831500,"Census Tract 8315, Cook County, Illinois",4038,2314,1724,887,553,2312,286,1049,168,164,2362,295,"69183","5.6","5.3"
"1218","1400000US17031831600",17031831600,"Census Tract 8316, Cook County, Illinois",6869,3421,3448,1364,1133,3496,876,1959,331,231,4296,52,"39436","11.1","9.8"
"1219","1400000US17031831700",17031831700,"Census Tract 8317, Cook County, Illinois",2468,1333,1135,457,304,1548,159,861,94,371,1078,64,"63800","3.2","12.5"
"1220","1400000US17031831800",17031831800,"Census Tract 8318, Cook County, Illinois",6514,3353,3161,1228,1242,3455,589,2101,178,2103,1554,578,"56906","10.5","6.1"
"1221","1400000US17031831900",17031831900,"Census Tract 8319, Cook County, Illinois",2943,1535,1408,512,319,1942,170,2711,1,162,67,2,"102596","0.0","2.6"
"1222","1400000US17031832000",17031832000,"Census Tract 8320, Cook County, Illinois",2112,1254,858,243,499,1347,23,1622,56,98,295,41,"97212","6.2","5.7"
"1223","1400000US17031832100",17031832100,"Census Tract 8321, Cook County, Illinois",3541,2093,1448,337,701,2357,146,2212,610,202,411,106,"66168","10.6","7.3"
"1224","1400000US17031832200",17031832200,"Census Tract 8322, Cook County, Illinois",3198,1721,1477,415,262,2336,185,2253,74,97,757,17,"87888","8.4","4.0"
"1225","1400000US17031832300",17031832300,"Census Tract 8323, Cook County, Illinois",2264,1113,1151,408,299,1486,71,1539,43,45,573,64,"90938","0.0","3.0"
"1226","1400000US17031832400",17031832400,"Census Tract 8324, Cook County, Illinois",3868,1992,1876,704,675,2281,208,1577,205,55,2015,16,"66087","28.1","4.9"
"1227","1400000US17031832500",17031832500,"Census Tract 8325, Cook County, Illinois",3422,1715,1707,590,522,2002,308,2650,291,151,321,9,"63426","17.3","4.9"
"1228","1400000US17031832600",17031832600,"Census Tract 8326, Cook County, Illinois",4069,1997,2072,689,476,2751,153,3706,130,90,64,79,"121541","6.3","2.8"
"1229","1400000US17031832900",17031832900,"Census Tract 8329, Cook County, Illinois",2454,1443,1011,255,604,1382,213,1484,116,551,269,34,"53185","11.7","3.0"
"1230","1400000US17031833000",17031833000,"Census Tract 8330, Cook County, Illinois",2722,1581,1141,162,153,2233,174,1853,477,191,71,130,"112798","0.0","4.7"
"1231","1400000US17031833100",17031833100,"Census Tract 8331, Cook County, Illinois",6785,3484,3301,676,430,5260,419,4771,898,753,305,58,"108542","6.4","4.0"
"1232","1400000US17031833300",17031833300,"Census Tract 8333, Cook County, Illinois",2115,1101,1014,115,758,1076,166,1087,192,600,236,0,"50714","4.5","9.3"
"1233","1400000US17031833900",17031833900,"Census Tract 8339, Cook County, Illinois",2279,936,1343,696,349,940,294,96,735,0,1448,0,"27353","43.7","11.9"
"1234","1400000US17031834000",17031834000,"Census Tract 8340, Cook County, Illinois",3668,1728,1940,761,649,1700,558,9,3510,0,31,118,"35159","16.3","8.6"
"1235","1400000US17031834200",17031834200,"Census Tract 8342, Cook County, Illinois",4829,2086,2743,715,701,2892,521,27,4708,25,38,31,"40597","18.2","11.7"
"1236","1400000US17031834300",17031834300,"Census Tract 8343, Cook County, Illinois",6490,2919,3571,988,1107,3229,1166,50,6355,31,1,53,"47458","13.1","9.7"
"1237","1400000US17031834400",17031834400,"Census Tract 8344, Cook County, Illinois",3575,1518,2057,868,410,1984,313,190,3157,20,64,144,"50153","12.3","9.2"
"1238","1400000US17031834500",17031834500,"Census Tract 8345, Cook County, Illinois",1533,673,860,452,307,710,64,0,1449,0,75,9,"20662","46.7","16.5"
"1239","1400000US17031834600",17031834600,"Census Tract 8346, Cook County, Illinois",3560,1517,2043,874,619,1668,399,47,3494,0,0,19,"22740","42.8","10.9"
"1240","1400000US17031834700",17031834700,"Census Tract 8347, Cook County, Illinois",2259,974,1285,625,406,1003,225,5,2225,0,8,21,"20417","47.8","9.9"
"1241","1400000US17031834800",17031834800,"Census Tract 8348, Cook County, Illinois",1939,860,1079,372,382,845,340,6,1920,9,4,0,"15530","38.5","8.4"
"1242","1400000US17031834900",17031834900,"Census Tract 8349, Cook County, Illinois",2624,1079,1545,784,539,930,371,0,2593,0,24,7,"14097","54.4","17.7"
"1243","1400000US17031835000",17031835000,"Census Tract 8350, Cook County, Illinois",5746,2602,3144,1575,1146,2526,499,132,4116,46,1452,0,"29077","30.2","7.0"
"1244","1400000US17031835100",17031835100,"Census Tract 8351, Cook County, Illinois",5516,2635,2881,1627,1195,2505,189,151,1006,34,4325,0,"39414","13.3","11.9"
"1245","1400000US17031835200",17031835200,"Census Tract 8352, Cook County, Illinois",1685,839,846,323,86,1045,231,779,43,63,800,0,"50341","3.3","5.3"
"1246","1400000US17031835500",17031835500,"Census Tract 8355, Cook County, Illinois",1769,858,911,361,254,841,313,31,1593,11,124,10,"11610","42.0","14.0"
"1247","1400000US17031835600",17031835600,"Census Tract 8356, Cook County, Illinois",1001,547,454,142,202,525,132,13,975,0,13,0,"16853","30.0","18.6"
"1248","1400000US17031835700",17031835700,"Census Tract 8357, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,"-","-","-"
"1249","1400000US17031835800",17031835800,"Census Tract 8358, Cook County, Illinois",1322,702,620,250,168,845,59,10,1312,0,0,0,"51250","40.0","14.3"
"1250","1400000US17031835900",17031835900,"Census Tract 8359, Cook County, Illinois",3447,1526,1921,900,550,1572,425,49,3206,0,141,51,"25150","38.7","12.0"
"1251","1400000US17031836000",17031836000,"Census Tract 8360, Cook County, Illinois",2408,1084,1324,534,353,1307,214,24,2264,0,55,65,"57851","23.7","14.3"
"1252","1400000US17031836100",17031836100,"Census Tract 8361, Cook County, Illinois",1831,831,1000,448,251,962,170,4,1773,1,53,0,"37414","38.0","14.7"
"1253","1400000US17031836200",17031836200,"Census Tract 8362, Cook County, Illinois",1235,502,733,80,966,140,49,897,93,208,20,17,"81979","0.0","6.0"
"1254","1400000US17031836300",17031836300,"Census Tract 8363, Cook County, Illinois",1274,699,575,149,304,679,142,283,866,57,31,37,"55123","18.3","10.5"
"1255","1400000US17031836400",17031836400,"Census Tract 8364, Cook County, Illinois",3274,1241,2033,846,275,1797,356,95,2943,64,169,3,"21188","33.0","16.0"
"1256","1400000US17031836500",17031836500,"Census Tract 8365, Cook County, Illinois",1522,531,991,402,262,800,58,143,1358,0,0,21,"19447","39.7","22.0"
"1257","1400000US17031836600",17031836600,"Census Tract 8366, Cook County, Illinois",2864,1458,1406,967,404,1291,202,181,994,0,1677,12,"27754","42.7","4.6"
"1258","1400000US17031836700",17031836700,"Census Tract 8367, Cook County, Illinois",2393,803,1590,755,421,1017,200,76,1858,28,431,0,"16232","34.2","3.0"
"1259","1400000US17031836800",17031836800,"Census Tract 8368, Cook County, Illinois",2983,1346,1637,802,633,1251,297,102,2840,8,16,17,"19954","41.9","9.3"
"1260","1400000US17031836900",17031836900,"Census Tract 8369, Cook County, Illinois",1532,668,864,356,310,774,92,51,1397,12,40,32,"53073","27.2","4.9"
"1261","1400000US17031837000",17031837000,"Census Tract 8370, Cook County, Illinois",2351,1085,1266,657,262,1340,92,44,2184,22,92,9,"16414","55.0","8.4"
"1262","1400000US17031837100",17031837100,"Census Tract 8371, Cook County, Illinois",2024,886,1138,503,323,861,337,130,1680,32,112,70,"23484","29.9","10.6"
"1263","1400000US17031837300",17031837300,"Census Tract 8373, Cook County, Illinois",2221,1117,1104,568,435,1041,177,96,2031,23,71,0,"25870","32.8","9.4"
"1264","1400000US17031837400",17031837400,"Census Tract 8374, Cook County, Illinois",2002,905,1097,559,327,1010,106,130,1804,24,35,9,"25450","41.9","10.6"
